TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
6047,2023-02-13 14:00:00,3347,Female,56,Electronics,Phone Case,3,117.6,352.79999999999995,D,E-Wallet
6048,2023-02-13 15:00:00,3273,Male,28,Personal Care,Lotion,6,78.96,473.76,D,Credit Card
6049,2023-02-13 16:00:00,3171,Female,66,Dairy,Cheese,5,115.98,579.9,D,Bank Transfer
6050,2023-02-13 17:00:00,3092,Male,40,Produce,Broccoli,8,30.31,242.48,D,E-Wallet
6051,2023-02-13 18:00:00,3040,,46,Beverage,Mineral Water,4,92.24,368.96,D,Cash
6052,2023-02-13 19:00:00,3278,Female,17,Beverage,Energy Drink,10,65.52,655.1999999999999,B,Cash
6053,2023-02-13 20:00:00,3192,Female,17,Beverage,Energy Drink,5,96.25,481.25,C,Bank Transfer
6054,2023-02-13 21:00:00,3394,Male,29,Snacks,Chips,9,44.64,401.76,A,E-Wallet
6055,2023-02-13 22:00:00,3361,Male,20,Snacks,Chips,9,13.28,119.52,D,Credit Card
6056,2023-02-13 23:00:00,3134,Male,26,Electronics,USB Cable,7,69.73,488.11,C,Cash
6057,2023-02-14 00:00:00,3017,Male,54,Frozen,Ice Cream,10,82.58,825.8,C,Credit Card
6058,2023-02-14 01:00:00,3332,Male,30,Produce,Broccoli,10,10.74,107.4,B,Credit Card
6059,2023-02-14 02:00:00,3447,Female,59,Dairy,Milk,2,96.62,193.24,D,Bank Transfer
6060,2023-02-14 03:00:00,3198,Female,64,Beverage,Soft Drink,2,42.74,85.48,B,Bank Transfer
6061,2023-02-14 04:00:00,3491,Female,46,Dairy,Milk,1,36.32,36.32,A,Cash
6062,2023-02-14 05:00:00,3470,Male,,Dairy,Cheese,11,104.98,1154.78,C,Cash
6063,2023-02-14 06:00:00,3434,Female,47,Beverage,Energy Drink,5,19.42,97.10000000000001,B,E-Wallet
6064,2023-02-14 07:00:00,3080,Female,27,Personal Care,Soap,6,14.36,86.16,C,Credit Card
6065,2023-02-14 08:00:00,3196,Female,17,Produce,Carrots,2,63.35,126.7,B,Cash
6066,2023-02-14 09:00:00,3409,Male,47,Personal Care,Toothpaste,10,23.23,232.3,C,Credit Card
6067,2023-02-14 10:00:00,3033,Male,38,Household,Cleaner,8,70.04,560.32,D,E-Wallet
6068,2023-02-14 11:00:00,3249,Male,66,Snacks,Cookies,8,76.68,613.44,A,Bank Transfer
6069,2023-02-14 12:00:00,3001,Female,36,Personal Care,Toothpaste,2,84.94,169.88,B,E-Wallet
6070,2023-02-14 13:00:00,3079,Female,16,Produce,Apples,2,91.84,183.68,B,Bank Transfer
6071,2023-02-14 14:00:00,3128,Male,59,Electronics,Phone Case,7,64.64,452.48,B,E-Wallet
6072,2023-02-14 15:00:00,3145,Male,47,Dairy,Cheese,7,87.07,609.49,C,E-Wallet
6073,2023-02-14 16:00:00,3427,Female,69,Electronics,USB Cable,11,63.38,697.1800000000001,D,E-Wallet
6074,2023-02-14 17:00:00,3442,Female,50,Produce,Broccoli,6,83.76,502.56000000000006,C,E-Wallet
6075,2023-02-14 18:00:00,3147,Female,55,Snacks,Nuts,6,40.49,242.94,D,Credit Card
6076,2023-02-14 19:00:00,3054,Male,48,Dairy,Butter,5,1.67,8.35,D,Credit Card
6077,2023-02-14 20:00:00,3370,Male,44,Snacks,Crackers,2,6.08,12.16,B,E-Wallet
6078,2023-02-14 21:00:00,3339,Male,68,Snacks,Chips,8,100.37,802.96,C,Cash
6079,2023-02-14 22:00:00,3084,Male,25,Electronics,Earphones,2,92.22,184.44,B,E-Wallet
6080,2023-02-14 23:00:00,3257,Male,46,Electronics,Earphones,11,54.7,601.7,B,Credit Card
6081,2023-02-15 00:00:00,3215,Female,50,Personal Care,Lotion,8,116.47,931.76,C,E-Wallet
6082,2023-02-15 01:00:00,3144,Female,37,Electronics,USB Cable,3,74.02,222.06,A,Cash
6083,2023-02-15 02:00:00,3152,,68,Produce,Broccoli,10,107.98,1079.8,D,Bank Transfer
6084,2023-02-15 03:00:00,3212,Female,40,Personal Care,Shampoo,3,80.97,242.91,C,E-Wallet
6085,2023-02-15 04:00:00,3463,Male,37,Snacks,Nuts,5,18.24,91.19999999999999,D,E-Wallet
6086,2023-02-15 05:00:00,3192,Female,36,Beverage,Juice,8,64.31,514.48,C,Bank Transfer
6087,2023-02-15 06:00:00,3186,Male,57,Electronics,USB Cable,9,5.77,51.92999999999999,B,Bank Transfer
6088,2023-02-15 07:00:00,3152,Female,24,Frozen,Frozen Pizza,8,109.3,874.4,B,Cash
6089,2023-02-15 08:00:00,3442,Male,35,Snacks,Nuts,4,79.75,319.0,B,E-Wallet
6090,2023-02-15 09:00:00,3101,Male,20,Electronics,USB Cable,6,107.63,645.78,D,Cash
6091,2023-02-15 10:00:00,3448,Male,25,Frozen,Frozen Pizza,5,15.04,75.19999999999999,B,Credit Card
6092,2023-02-15 11:00:00,3169,Female,43,Beverage,Soft Drink,9,42.74,384.66,B,Credit Card
6093,2023-02-15 12:00:00,3161,Male,60,Electronics,Earphones,2,102.26,204.52,C,E-Wallet
6094,2023-02-15 13:00:00,3224,Male,69,Snacks,Chips,11,112.15,1233.65,A,Credit Card
6095,2023-02-15 14:00:00,3442,Female,28,Beverage,Mineral Water,2,13.77,27.54,A,Credit Card
6096,2023-02-15 15:00:00,3381,Male,23,Snacks,Chips,8,1.91,15.28,C,Credit Card
6097,2023-02-15 16:00:00,3184,Female,55,Beverage,Juice,1,26.71,26.71,C,Bank Transfer
6098,2023-02-15 17:00:00,3351,Female,60,Household,Detergent,1,86.22,86.22,D,Credit Card
6099,2023-02-15 18:00:00,3271,,34,Electronics,USB Cable,1,40.63,40.63,D,E-Wallet
6100,2023-02-15 19:00:00,3321,Male,38,Frozen,Frozen Vegetables,2,54.67,109.34,D,Credit Card
6101,2023-02-15 20:00:00,3369,Male,31,Electronics,Earphones,4,105.1,420.4,B,Cash
6102,2023-02-15 21:00:00,3396,Female,17,Personal Care,Soap,8,46.72,373.76,B,Credit Card
6103,2023-02-15 22:00:00,3163,Female,38,Beverage,Soft Drink,11,13.53,148.82999999999998,C,E-Wallet
6104,2023-02-15 23:00:00,3037,Male,26,Frozen,Frozen Pizza,5,108.31,541.55,B,Credit Card
6105,2023-02-16 00:00:00,3240,Male,21,Household,Cleaner,1,45.87,45.87,D,E-Wallet
6106,2023-02-16 01:00:00,3030,Female,45,Snacks,Crackers,10,119.89,1198.9,C,Credit Card
6107,2023-02-16 02:00:00,3218,Male,20,Frozen,Ice Cream,10,15.8,158.0,C,Bank Transfer
6108,2023-02-16 03:00:00,3011,Female,26,Electronics,Earphones,1,61.19,61.19,B,Credit Card
6109,2023-02-16 04:00:00,3444,Male,69,Produce,Carrots,2,69.15,138.3,D,E-Wallet
6110,2023-02-16 05:00:00,3288,Male,20,Personal Care,Toothpaste,1,87.02,87.02,C,Credit Card
6111,2023-02-16 06:00:00,3258,Male,63,Household,Detergent,10,80.85,808.5,B,Bank Transfer
6112,2023-02-16 07:00:00,3394,,63,Beverage,Mineral Water,10,14.53,145.29999999999998,C,Credit Card
6113,2023-02-16 08:00:00,3124,Female,38,Beverage,Soft Drink,8,36.21,289.68,A,Cash
6114,2023-02-16 09:00:00,3174,Male,47,Beverage,Soft Drink,5,57.34,286.70000000000005,C,Credit Card
6115,2023-02-16 10:00:00,3022,Female,64,Snacks,Nuts,4,22.41,89.64,B,E-Wallet
6116,2023-02-16 11:00:00,3329,Female,22,Snacks,Cookies,4,93.61,374.44,D,Bank Transfer
6117,2023-02-16 12:00:00,3118,Male,28,Snacks,Nuts,7,72.17,505.19,A,Bank Transfer
6118,2023-02-16 13:00:00,3055,Female,33,Produce,Carrots,11,76.36,839.96,D,Bank Transfer
6119,2023-02-16 14:00:00,3443,Female,25,Household,Tissue,3,38.16,114.47999999999999,B,E-Wallet
6120,2023-02-16 15:00:00,3286,,38,Personal Care,Soap,1,45.4,45.4,D,Cash
6121,2023-02-16 16:00:00,3181,Female,39,Snacks,Crackers,10,103.83,1038.3,A,Cash
6122,2023-02-16 17:00:00,3345,Female,58,Household,Tissue,4,38.69,154.76,A,Bank Transfer
6123,2023-02-16 18:00:00,3277,Female,19,Dairy,Milk,4,85.5,342.0,A,Credit Card
6124,2023-02-16 19:00:00,3338,Female,37,Snacks,Cookies,11,70.6,776.5999999999999,D,Credit Card
6125,2023-02-16 20:00:00,3276,Female,,Personal Care,Shampoo,8,117.82,942.56,B,Credit Card
6126,2023-02-16 21:00:00,3499,Male,22,Household,Tissue,11,17.93,197.23,A,Cash
6127,2023-02-16 22:00:00,3232,Female,67,Household,Detergent,10,29.31,293.09999999999997,B,Credit Card
6128,2023-02-16 23:00:00,3464,,60,Household,Tissue,11,112.06,1232.66,D,Cash
6129,2023-02-17 00:00:00,3369,Female,23,Personal Care,Soap,5,25.85,129.25,A,E-Wallet
6130,2023-02-17 01:00:00,3167,Male,62,Personal Care,Toothpaste,11,64.3,707.3,A,Bank Transfer
6131,2023-02-17 02:00:00,3291,Female,54,Electronics,Earphones,3,23.45,70.35,B,Bank Transfer
6132,2023-02-17 03:00:00,3029,Female,66,Beverage,Juice,4,50.79,203.16,D,Cash
6133,2023-02-17 04:00:00,3366,Female,46,Dairy,Milk,8,116.13,929.04,D,Credit Card
6134,2023-02-17 05:00:00,3056,Male,32,Frozen,Frozen Pizza,2,25.21,50.42,C,Credit Card
6135,2023-02-17 06:00:00,3478,Female,34,Produce,Apples,4,13.96,55.84,D,Bank Transfer
6136,2023-02-17 07:00:00,3372,Female,63,Personal Care,Lotion,6,118.29,709.74,A,Cash
6137,2023-02-17 08:00:00,3439,Male,59,Electronics,Phone Case,3,11.04,33.12,D,Credit Card
6138,2023-02-17 09:00:00,3437,Female,23,,,1,111.92,111.92,D,E-Wallet
6139,2023-02-17 10:00:00,3176,Female,43,Beverage,Soft Drink,10,79.85,798.5,C,Cash
6140,2023-02-17 11:00:00,3067,Male,69,Snacks,Crackers,4,98.62,394.48,C,E-Wallet
6141,2023-02-17 12:00:00,3439,Female,50,Electronics,USB Cable,4,51.5,206.0,D,Cash
6142,2023-02-17 13:00:00,3288,Female,62,Personal Care,Shampoo,10,7.34,73.4,D,Cash
6143,2023-02-17 14:00:00,3314,Female,33,Household,Tissue,10,77.33,773.3,B,Cash
6144,2023-02-17 15:00:00,3334,Female,42,Electronics,Earphones,2,77.38,154.76,A,Cash
6145,2023-02-17 16:00:00,3218,Female,68,Dairy,Cheese,6,10.12,60.72,D,Cash
6146,2023-02-17 17:00:00,3325,Female,48,Household,Tissue,5,36.74,183.70000000000002,D,Bank Transfer
6147,2023-02-17 18:00:00,3028,,58,Electronics,Earphones,3,38.03,114.09,B,E-Wallet
6148,2023-02-17 19:00:00,3328,Female,20,Personal Care,Toothpaste,11,95.73,1053.03,A,Credit Card
6149,2023-02-17 20:00:00,3109,Female,46,Snacks,Nuts,9,73.15,658.35,D,Bank Transfer
6150,2023-02-17 21:00:00,3240,Male,39,Frozen,Ice Cream,11,14.52,159.72,A,Cash
6151,2023-02-17 22:00:00,3481,Male,43,Electronics,Earphones,10,6.75,67.5,C,Credit Card
6152,2023-02-17 23:00:00,3228,Female,21,Produce,Apples,8,45.95,367.6,A,Cash
6153,2023-02-18 00:00:00,3316,Female,35,Dairy,Milk,1,58.71,58.71,C,Credit Card
6154,2023-02-18 01:00:00,3269,Male,40,Household,Cleaner,1,89.03,89.03,C,Credit Card
6155,2023-02-18 02:00:00,3468,Male,62,Beverage,Soft Drink,3,14.98,44.94,C,Bank Transfer
6156,2023-02-18 03:00:00,3274,,68,Beverage,Juice,4,27.16,108.64,A,E-Wallet
6157,2023-02-18 04:00:00,3435,Female,46,Snacks,Chips,11,97.09,1067.99,D,Credit Card
6158,2023-02-18 05:00:00,3050,Female,37,Frozen,Frozen Vegetables,9,13.9,125.10000000000001,A,Credit Card
6159,2023-02-18 06:00:00,3468,Male,54,Snacks,Cookies,8,8.6,68.8,B,E-Wallet
6160,2023-02-18 07:00:00,3299,Male,20,Dairy,Milk,8,85.88,687.04,B,Bank Transfer
6161,2023-02-18 08:00:00,3225,Male,32,Snacks,Nuts,7,5.2,36.4,B,Cash
6162,2023-02-18 09:00:00,3341,Male,61,Dairy,Milk,7,91.82,642.74,A,Credit Card
6163,2023-02-18 10:00:00,3302,,17,Snacks,Nuts,11,31.23,343.53000000000003,C,Bank Transfer
6164,2023-02-18 11:00:00,3024,Male,54,Frozen,Frozen Vegetables,7,61.32,429.24,A,E-Wallet
6165,2023-02-18 12:00:00,3476,Female,58,Beverage,Energy Drink,4,118.37,473.48,A,E-Wallet
6166,2023-02-18 13:00:00,3005,Female,22,Produce,Bananas,6,21.08,126.47999999999999,B,Credit Card
6167,2023-02-18 14:00:00,3414,Female,39,Snacks,Chips,6,79.66,477.96,B,Bank Transfer
6168,2023-02-18 15:00:00,3299,Male,59,Snacks,Crackers,10,46.34,463.40000000000003,B,Bank Transfer
6169,2023-02-18 16:00:00,3309,Female,66,Personal Care,Soap,2,84.44,168.88,A,Bank Transfer
6170,2023-02-18 17:00:00,3408,Female,40,Beverage,Juice,4,82.38,329.52,A,E-Wallet
6171,2023-02-18 18:00:00,3103,Male,34,Dairy,Butter,11,20.14,221.54000000000002,C,Credit Card
6172,2023-02-18 19:00:00,3398,Male,21,Dairy,Cheese,6,56.58,339.48,A,Bank Transfer
6173,2023-02-18 20:00:00,3228,Female,39,Produce,Broccoli,11,86.8,954.8,A,E-Wallet
6174,2023-02-18 21:00:00,3420,Female,32,Frozen,Frozen Vegetables,7,89.39,625.73,D,Bank Transfer
6175,2023-02-18 22:00:00,3154,Male,55,Frozen,Frozen Pizza,1,13.23,13.23,A,Credit Card
6176,2023-02-18 23:00:00,3247,Male,29,Frozen,Frozen Pizza,4,16.72,66.88,D,Credit Card
6177,2023-02-19 00:00:00,3269,Male,48,Dairy,Cheese,9,67.81,610.29,C,Bank Transfer
6178,2023-02-19 01:00:00,3232,,22,Household,Detergent,4,58.67,234.68,D,Bank Transfer
6179,2023-02-19 02:00:00,3277,Male,35,Household,Cleaner,9,98.12,883.08,D,Bank Transfer
6180,2023-02-19 03:00:00,3346,Female,32,Beverage,Energy Drink,5,87.2,436.0,B,Bank Transfer
6181,2023-02-19 04:00:00,3354,Female,26,Personal Care,Lotion,7,73.14,511.98,C,E-Wallet
6182,2023-02-19 05:00:00,3040,Female,23,Beverage,Energy Drink,11,53.73,591.03,D,Cash
6183,2023-02-19 06:00:00,3206,Female,29,Beverage,Soft Drink,2,113.14,226.28,C,Cash
6184,2023-02-19 07:00:00,3469,Male,50,Snacks,Cookies,7,74.81,523.6700000000001,B,Cash
6185,2023-02-19 08:00:00,3299,Female,35,Frozen,Frozen Pizza,2,115.64,231.28,C,Bank Transfer
6186,2023-02-19 09:00:00,3059,Male,49,Frozen,Ice Cream,8,49.37,394.96,D,Credit Card
6187,2023-02-19 10:00:00,3049,Female,67,Beverage,Juice,7,119.15,834.0500000000001,D,Bank Transfer
6188,2023-02-19 11:00:00,3175,Male,32,Personal Care,Lotion,9,117.02,1053.18,D,Bank Transfer
6189,2023-02-19 12:00:00,3242,Female,33,Beverage,Energy Drink,4,76.3,305.2,A,Cash
6190,2023-02-19 13:00:00,3147,Male,49,Beverage,Mineral Water,9,35.56,320.04,D,Credit Card
6191,2023-02-19 14:00:00,3396,Male,43,Dairy,Cheese,1,31.41,31.41,D,E-Wallet
6192,2023-02-19 15:00:00,3292,Male,34,Snacks,Chips,1,69.26,69.26,B,Credit Card
6193,2023-02-19 16:00:00,3378,Female,38,Snacks,Cookies,10,9.46,94.60000000000001,C,E-Wallet
6194,2023-02-19 17:00:00,3350,Female,21,Household,Dish Soap,1,26.19,26.19,D,E-Wallet
6195,2023-02-19 18:00:00,3364,,20,Snacks,Nuts,1,60.53,60.53,A,Bank Transfer
6196,2023-02-19 19:00:00,3033,Female,46,Electronics,Phone Case,4,104.1,416.4,A,Bank Transfer
6197,2023-02-19 20:00:00,3108,Male,22,Personal Care,Soap,9,48.09,432.81000000000006,C,Cash
6198,2023-02-19 21:00:00,3383,Male,23,Household,Dish Soap,11,86.96,956.56,D,Bank Transfer
6199,2023-02-19 22:00:00,3343,Male,20,Electronics,USB Cable,11,102.31,1125.41,D,Cash
6200,2023-02-19 23:00:00,3318,Female,49,Personal Care,Toothpaste,3,104.94,314.82,A,E-Wallet
6201,2023-02-20 00:00:00,3425,Male,67,Electronics,USB Cable,6,64.9,389.40000000000003,C,Bank Transfer
6202,2023-02-20 01:00:00,3461,Female,29,Frozen,Frozen Pizza,5,33.79,168.95,C,Cash
6203,2023-02-20 02:00:00,3220,,45,Household,Detergent,10,81.82,818.1999999999999,B,E-Wallet
6204,2023-02-20 03:00:00,3220,Male,61,Personal Care,Lotion,2,65.72,131.44,B,E-Wallet
6205,2023-02-20 04:00:00,3275,Male,25,Beverage,Energy Drink,6,18.68,112.08,D,E-Wallet
6206,2023-02-20 05:00:00,3101,Female,47,Snacks,Chips,6,107.23,643.38,A,Credit Card
6207,2023-02-20 06:00:00,3031,Female,29,Frozen,Frozen Vegetables,3,90.95,272.85,A,E-Wallet
6208,2023-02-20 07:00:00,3050,Male,25,Produce,Carrots,4,19.73,78.92,B,Credit Card
6209,2023-02-20 08:00:00,3170,Male,,Snacks,Chips,10,70.45,704.5,C,Cash
6210,2023-02-20 09:00:00,3359,Female,26,Snacks,Nuts,3,103.68,311.04,D,Cash
6211,2023-02-20 10:00:00,3017,Male,42,Household,Dish Soap,11,24.07,264.77,D,Bank Transfer
6212,2023-02-20 11:00:00,3220,Female,18,Beverage,Juice,3,66.84,200.52,D,E-Wallet
6213,2023-02-20 12:00:00,3196,Female,61,Produce,Carrots,11,59.59,655.49,B,E-Wallet
6214,2023-02-20 13:00:00,3262,Female,27,Household,Tissue,8,107.76,862.08,A,Credit Card
6215,2023-02-20 14:00:00,3316,,60,Dairy,Cheese,4,65.81,263.24,C,Credit Card
6216,2023-02-20 15:00:00,3275,Male,29,Electronics,Phone Case,1,70.16,70.16,A,E-Wallet
6217,2023-02-20 16:00:00,3186,Male,68,Beverage,Energy Drink,9,21.24,191.16,B,Bank Transfer
6218,2023-02-20 17:00:00,3215,,28,Household,Dish Soap,1,28.54,28.54,A,Bank Transfer
6219,2023-02-20 18:00:00,3040,Male,59,Household,Dish Soap,6,60.17,361.02,C,Bank Transfer
6220,2023-02-20 19:00:00,3380,Female,52,Snacks,Cookies,7,21.45,150.15,C,Bank Transfer
6221,2023-02-20 20:00:00,3301,Male,20,Snacks,Nuts,5,79.12,395.6,B,Bank Transfer
6222,2023-02-20 21:00:00,3042,Male,39,Produce,Carrots,11,99.16,1090.76,A,Cash
6223,2023-02-20 22:00:00,3326,Female,62,Produce,Apples,4,45.29,181.16,C,Credit Card
6224,2023-02-20 23:00:00,3152,Male,68,Dairy,Milk,1,93.62,93.62,B,E-Wallet
6225,2023-02-21 00:00:00,3150,Male,47,Electronics,Phone Case,5,118.66,593.3,D,Cash
6226,2023-02-21 01:00:00,3053,Female,52,Frozen,Frozen Pizza,8,93.71,749.68,B,Credit Card
6227,2023-02-21 02:00:00,3213,Female,21,Beverage,Energy Drink,8,58.59,468.72,D,Credit Card
6228,2023-02-21 03:00:00,3334,Male,61,,,2,103.54,207.08,A,Credit Card
6229,2023-02-21 04:00:00,3152,Female,31,Snacks,Cookies,2,43.64,87.28,A,E-Wallet
6230,2023-02-21 05:00:00,3409,Female,47,Beverage,Soft Drink,11,75.2,827.2,C,Cash
6231,2023-02-21 06:00:00,3145,Male,22,Personal Care,Soap,5,7.56,37.8,D,Credit Card
6232,2023-02-21 07:00:00,3123,Male,56,Frozen,Frozen Pizza,11,29.73,327.03000000000003,C,Bank Transfer
6233,2023-02-21 08:00:00,3115,,23,Personal Care,Lotion,2,27.75,55.5,B,Credit Card
6234,2023-02-21 09:00:00,3366,Female,19,Electronics,USB Cable,10,27.69,276.90000000000003,C,E-Wallet
6235,2023-02-21 10:00:00,3419,Male,47,Frozen,Ice Cream,2,36.65,73.3,B,Credit Card
6236,2023-02-21 11:00:00,3209,Male,66,Household,Tissue,5,72.79,363.95000000000005,A,Bank Transfer
6237,2023-02-21 12:00:00,3056,Male,40,Snacks,Crackers,3,102.87,308.61,C,Cash
6238,2023-02-21 13:00:00,3284,Male,23,Personal Care,Shampoo,10,56.55,565.5,D,E-Wallet
6239,2023-02-21 14:00:00,3194,Male,44,Household,Tissue,6,63.25,379.5,D,Cash
6240,2023-02-21 15:00:00,3034,,27,Electronics,Earphones,9,112.63,1013.67,A,Bank Transfer
6241,2023-02-21 16:00:00,3065,,35,Dairy,Milk,10,69.49,694.9,B,Cash
6242,2023-02-21 17:00:00,3111,Female,59,Personal Care,Soap,8,91.44,731.52,A,Cash
6243,2023-02-21 18:00:00,3384,Male,51,,,4,5.34,21.36,B,E-Wallet
6244,2023-02-21 19:00:00,3131,Male,23,Beverage,Juice,9,11.77,105.92999999999999,B,E-Wallet
6245,2023-02-21 20:00:00,3443,Female,56,Personal Care,Soap,4,20.52,82.08,D,Cash
6246,2023-02-21 21:00:00,3312,Female,37,Beverage,Juice,10,101.21,1012.0999999999999,D,Credit Card
6247,2023-02-21 22:00:00,3022,Male,52,Beverage,Soft Drink,3,69.81,209.43,B,E-Wallet
6248,2023-02-21 23:00:00,3426,Female,38,Household,Detergent,3,70.94,212.82,C,Bank Transfer
6249,2023-02-22 00:00:00,3388,Female,34,Electronics,Phone Case,6,100.29,601.74,B,Cash
6250,2023-02-22 01:00:00,3463,Male,20,Snacks,Crackers,11,99.42,1093.6200000000001,C,Credit Card
6251,2023-02-22 02:00:00,3100,Male,41,Personal Care,Toothpaste,3,77.58,232.74,B,Bank Transfer
6252,2023-02-22 03:00:00,3231,Female,51,Electronics,Earphones,5,116.83,584.15,B,Cash
6253,2023-02-22 04:00:00,3118,Male,66,Snacks,Nuts,2,113.98,227.96,C,E-Wallet
6254,2023-02-22 05:00:00,3268,Male,16,Beverage,Juice,9,46.8,421.2,D,Bank Transfer
6255,2023-02-22 06:00:00,3293,Female,24,Dairy,Butter,4,28.27,113.08,B,E-Wallet
6256,2023-02-22 07:00:00,3240,Male,48,Snacks,Cookies,11,30.32,333.52,D,Cash
6257,2023-02-22 08:00:00,3041,Female,46,Beverage,Mineral Water,8,90.33,722.64,A,E-Wallet
6258,2023-02-22 09:00:00,3058,Male,17,Beverage,Mineral Water,1,32.9,32.9,C,E-Wallet
6259,2023-02-22 10:00:00,3063,Female,30,Electronics,Earphones,4,8.6,34.4,A,Credit Card
6260,2023-02-22 11:00:00,3327,Male,68,Beverage,Mineral Water,8,20.51,164.08,B,Cash
6261,2023-02-22 12:00:00,3479,Female,31,Personal Care,Soap,4,67.86,271.44,D,Cash
6262,2023-02-22 13:00:00,3389,Male,30,Dairy,Milk,11,52.82,581.02,A,Bank Transfer
6263,2023-02-22 14:00:00,3091,Female,30,Frozen,Frozen Pizza,3,118.94,356.82,A,Credit Card
6264,2023-02-22 15:00:00,3345,Male,46,Beverage,Soft Drink,8,18.09,144.72,C,Credit Card
6265,2023-02-22 16:00:00,3017,Male,61,Personal Care,Shampoo,11,2.32,25.52,C,Credit Card
6266,2023-02-22 17:00:00,3412,Female,43,Household,Dish Soap,10,80.83,808.3,C,E-Wallet
6267,2023-02-22 18:00:00,3375,Male,19,Personal Care,Shampoo,2,11.48,22.96,D,E-Wallet
6268,2023-02-22 19:00:00,3411,,42,Produce,Broccoli,9,94.14,847.26,D,E-Wallet
6269,2023-02-22 20:00:00,3437,Female,32,,,4,27.14,108.56,B,E-Wallet
6270,2023-02-22 21:00:00,3282,Male,39,Dairy,Cheese,9,44.18,397.62,D,Bank Transfer
6271,2023-02-22 22:00:00,3177,Male,62,Personal Care,Lotion,4,112.24,448.96,B,Bank Transfer
6272,2023-02-22 23:00:00,3093,Male,17,Household,Cleaner,6,30.66,183.96,D,E-Wallet
6273,2023-02-23 00:00:00,3316,Male,55,Frozen,Frozen Vegetables,6,16.13,96.78,D,Credit Card
6274,2023-02-23 01:00:00,3027,Female,68,Household,Cleaner,11,58.84,647.24,C,E-Wallet
6275,2023-02-23 02:00:00,3081,Male,33,Dairy,Butter,3,30.28,90.84,A,Credit Card
6276,2023-02-23 03:00:00,3125,Male,18,Dairy,Milk,7,20.09,140.63,B,Bank Transfer
6277,2023-02-23 04:00:00,3038,Male,63,Snacks,Chips,10,40.67,406.70000000000005,D,Credit Card
6278,2023-02-23 05:00:00,3336,Male,64,Frozen,Frozen Pizza,9,59.88,538.9200000000001,B,Credit Card
6279,2023-02-23 06:00:00,3393,Female,18,Dairy,Cheese,6,2.24,13.440000000000001,D,Cash
6280,2023-02-23 07:00:00,3288,Male,17,Frozen,Frozen Pizza,4,9.4,37.6,B,E-Wallet
6281,2023-02-23 08:00:00,3257,Female,64,Beverage,Juice,6,22.55,135.3,C,Cash
6282,2023-02-23 09:00:00,3009,Female,51,Personal Care,Shampoo,4,9.88,39.52,B,E-Wallet
6283,2023-02-23 10:00:00,3306,Female,36,Personal Care,Soap,6,18.06,108.35999999999999,D,Credit Card
6284,2023-02-23 11:00:00,3455,Male,52,Snacks,Chips,11,89.8,987.8,A,Credit Card
6285,2023-02-23 12:00:00,3236,Male,22,Dairy,Cheese,10,61.9,619.0,A,Bank Transfer
6286,2023-02-23 13:00:00,3421,Female,39,Frozen,Frozen Pizza,11,37.82,416.02,C,Credit Card
6287,2023-02-23 14:00:00,3232,Male,38,Beverage,Juice,6,52.61,315.65999999999997,D,E-Wallet
6288,2023-02-23 15:00:00,3243,Female,19,Snacks,Nuts,2,69.34,138.68,D,Bank Transfer
6289,2023-02-23 16:00:00,3365,Female,61,Beverage,Mineral Water,2,89.39,178.78,C,Bank Transfer
6290,2023-02-23 17:00:00,3134,Female,17,Household,Tissue,4,116.22,464.88,D,Cash
6291,2023-02-23 18:00:00,3165,Male,57,Electronics,Phone Case,1,119.51,119.51,A,E-Wallet
6292,2023-02-23 19:00:00,3126,Male,59,Electronics,USB Cable,4,7.56,30.24,B,Bank Transfer
6293,2023-02-23 20:00:00,3295,Male,16,Snacks,Cookies,9,85.94,773.46,A,Credit Card
6294,2023-02-23 21:00:00,3132,,,Beverage,Energy Drink,9,7.95,71.55,C,Credit Card
6295,2023-02-23 22:00:00,3433,Female,37,Beverage,Juice,8,42.81,342.48,C,Credit Card
6296,2023-02-23 23:00:00,3421,Male,62,Dairy,Cheese,7,82.94,580.5799999999999,D,Bank Transfer
6297,2023-02-24 00:00:00,3202,Female,50,Personal Care,Lotion,11,36.97,406.66999999999996,D,Bank Transfer
6298,2023-02-24 01:00:00,3394,Female,57,Personal Care,Soap,2,93.04,186.08,A,E-Wallet
6299,2023-02-24 02:00:00,3113,Female,28,Dairy,Butter,5,90.83,454.15,C,Credit Card
6300,2023-02-24 03:00:00,3355,Female,35,Produce,Apples,6,83.39,500.34000000000003,D,Bank Transfer
6301,2023-02-24 04:00:00,3008,,29,Snacks,Nuts,5,24.02,120.1,D,E-Wallet
6302,2023-02-24 05:00:00,3023,Male,21,Household,Cleaner,9,48.77,438.93,B,E-Wallet
6303,2023-02-24 06:00:00,3113,,57,Snacks,Chips,11,82.86,911.46,A,E-Wallet
6304,2023-02-24 07:00:00,3244,Female,35,Beverage,Mineral Water,10,113.97,1139.7,A,Bank Transfer
6305,2023-02-24 08:00:00,3327,Female,45,Frozen,Frozen Vegetables,11,72.64,799.04,B,E-Wallet
6306,2023-02-24 09:00:00,3373,,33,Dairy,Milk,11,22.08,242.88,D,Bank Transfer
6307,2023-02-24 10:00:00,3191,Female,16,Beverage,Soft Drink,11,24.64,271.04,B,Cash
